label,mode,kernel_regex,W_SM_KiB,blocks_per_SM,active_SM,ITER,reuse_factor,load_repeat,store_repeat,ncu_replay_mode,ncu_cache_control,ncu_metric_profile,global_warmup_passes,l2_residency_policy,l2_address_layout,status,shared_accesses,shared_bytes,shared_read_bytes,shared_write_bytes,shared_bytes_source,shared_bank_conflicts,shared_inst,legacy_shared_read_accesses,legacy_shared_write_accesses,l1_hit_rate_pct,l1_path_hit_rate_pct,l1_aggregate_hit_rate_pct,l1_hit_rate_source,l2_hit_rate_pct,l2_path_hit_rate_pct,l2_tex_path_hit_rate_pct,l2_device_path_hit_rate_pct,l2_native_read_hit_rate_pct,l2_native_vs_derived_hit_delta_pct,l2_logical_read_hit_rate_pct,l2_fabric_hit_rate_pct,l2_fabric_model_native_hit_rate_pct,l2_native_vs_fabric_model_hit_delta_pct,l2_aggregate_hit_rate_pct,l2_hit_rate_source,l1_accesses,l1_access_unit,l1_read_accesses,l1_write_accesses,l2_accesses,l2_access_unit,l2_read_accesses,l2_write_accesses,dram_accesses,dram_access_unit,dram_read_accesses,dram_write_accesses,shared_read_accesses,shared_write_accesses,l1_bytes,l1_request_bytes,l1_hit_bytes,l1_miss_bytes,l2_bytes,l2_read_bytes,expected_global_read_bytes,expected_l2_read_bytes,l2_read_to_expected_ratio,l2_read_hit_sectors,l2_read_miss_sectors,l2_device_read_sectors,l2_device_read_hit_sectors,l2_device_read_miss_sectors,l2_fabric_read_sectors,l2_fabric_read_hit_sectors,l2_fabric_read_miss_sectors,l2_fabric_metric_source,l2_fabric_metrics_present,l2_fabric_read_sector_conservation_ratio,l2_fabric_counter_coherent,l2_fabric_read_to_source_miss_ratio,l2_fabric_hit_to_source_miss_ratio,l2_fabric_read_fraction,l2_logical_read_hit_sectors,l2_logical_read_miss_sectors,l2_logical_read_miss_bytes,l2_fabric_model_coherent,l2_evict_first_read_sectors,l2_evict_normal_read_sectors,l2_evict_last_read_sectors,l2_evict_first_read_pct,l2_evict_normal_read_pct,l2_evict_last_read_pct,l2_read_miss_bytes,l2_read_sector_conservation_ratio,l2_tex_read_sector_conservation_ratio,l2_device_read_sector_conservation_ratio,l2_path_counter_coherent,dram_bytes,dram_read_sectors,dram_write_sectors,dram_read_bytes,dram_read_bytes_source,dram_write_bytes,dram_write_bytes_source,dram_read_to_expected_ratio,dram_write_to_read_ratio,gpu_duration_s,dram_read_bandwidth_GBps,dram_read_to_l2_miss_bytes_ratio,dram_read_to_l2_read_bytes_ratio,dram_read_to_l2_logical_miss_bytes_ratio,tensor_hmma_inst,tensor_fp16_f32_ops,expected_logical_mma,expected_logical_flop,tensor_hmma_per_logical_mma,tensor_ops_to_expected_flop,tensor_pipe_active_pct,local_read_bytes,local_write_bytes,spill_local_read_inst,spill_local_write_inst,spill_zero_verified,spill_evidence_source,stall_long_scoreboard_pct,stall_short_scoreboard_pct,stall_wait_pct,stall_not_selected_pct,achieved_occupancy_pct,launch_warp_capacity_pct,launch_warps_per_scheduler,registers_per_thread,shared_mem_per_block_static,shared_mem_per_block_dynamic,launch_persisting_l2_cache_size_bytes,missing_metrics,optional_missing_metrics,validation_notes,source_files,ncu_summary_source,component_candidate,acceptance,acceptance_reason,expected_shared_bytes,shared_bytes_to_expected,l2_to_l1_bytes,dram_to_l2_bytes,dram_read_to_l2_read_bytes,external_memory_technology,external_memory_coefficient_scope,external_memory_l2_service_hit_rate_pct,external_memory_source_to_expected_ratio,external_memory_read_to_expected_ratio,external_memory_write_to_read_ratio,l2_acceptance_model,l2_acceptance_hit_rate_pct,l2_read_bytes_to_expected,l1_hit_to_request_bytes,l1_request_to_l2_read_bytes,tensor_l2_bytes_per_hmma,tensor_dram_bytes_per_hmma,register_l2_bytes_per_op,register_dram_bytes_per_op,tensor_control_hmma_class,tensor_control_hmma_per_block,tensor_control_hmma_per_reg_op,tensor_hmma_ratio_group_median,tensor_hmma_ratio_group_relative_spread,tensor_control_pair_status,dram_expected_l2_hit_pct,dram_l2_hit_limit_pct,global_address_control_dram_to_expected
reg_mma_W1_B8_RF2,reg_mma,reg_mma_kernel,1,8,82,100000,2,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,86.7643,,86.7643,aggregate_fallback,18.9401,,,,15.9569,,,,,,18.9401,aggregate_fallback,0,sectors,0,,0,sectors,0,,622116,sectors,622116,0,0,0,0,0,0,0,2.46593e+07,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,1.99077e+07,622116,0,1.99077e+07,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,14.57,0.00136634,,,,2.624e+08,1.07479e+12,1.312e+08,1.07479e+12,2,1,45.548,0,0,0,0,1,local_memory_bytes_zero_inference,0.011103,0.002595,103.494,13.5656,13.8807,33.3333,4,26,0,0,1.17965e+06,,,,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_mma_W1_B8_RF2_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,tensor_increment_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,0.093976,0.0758678,,,,,,2,0,accepted,,,
reg_mma_W1_B8_RF4,reg_mma,reg_mma_kernel,1,8,82,100000,4,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,86.769,,86.769,aggregate_fallback,20.564,,,,18.5576,,,,,,20.564,aggregate_fallback,0,sectors,0,,0,sectors,0,,1.10737e+06,sectors,1.10737e+06,0,0,0,0,0,0,0,4.36135e+07,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,3.54358e+07,1.10737e+06,0,3.54358e+07,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,28.9142,0.00122555,,,,5.248e+08,2.14958e+12,2.624e+08,2.14958e+12,2,1,46.3623,0,0,0,0,1,local_memory_bytes_zero_inference,0.008775,0.001386,97.5005,12.2647,13.4783,33.3333,4,30,0,0,1.17965e+06,,,,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_mma_W1_B8_RF4_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,tensor_increment_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,0.083105,0.0675225,,,,,,2,0,accepted,,,
reg_mma_W1_B8_RF8,reg_mma,reg_mma_kernel,1,8,82,100000,8,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,86.7684,,86.7684,aggregate_fallback,21.5009,,,,20.2397,,,,,,21.5009,aggregate_fallback,0,sectors,0,,0,sectors,0,,1.7856e+06,sectors,1.76616e+06,19440,0,0,0,0,0,0,7.1813e+07,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,5.71392e+07,1.76616e+06,19440,5.65171e+07,dram__bytes_read.sum,622080,dram__bytes_write.sum,,0.0110069,56.6239,0.000998115,,,,1.0496e+09,4.29916e+12,5.248e+08,4.29916e+12,2,1,47.1155,0,0,0,0,1,local_memory_bytes_zero_inference,0.002937,0.000712,94.6605,11.4943,13.5679,33.3333,4,30,0,0,1.17965e+06,,,,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_mma_W1_B8_RF8_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,tensor_increment_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,0.0684194,0.054439,,,,,,2,0,accepted,,,
reg_operand_only_W1_B16_RF1,reg_operand_only,reg_operand_only_kernel,1,16,82,100000,1,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,78.6962,,78.6962,aggregate_fallback,134.929,,,,88.9023,,,,,,134.929,aggregate_fallback,0,sectors,0,,0,sectors,0,,128,sectors,128,0,0,0,0,0,0,0,2.62154e+06,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,4096,128,0,4096,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,5.696,7.19101e-07,,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,985.362,263.177,223.715,21.9042,20.6561,33.3333,4,16,0,0,1.17965e+06,,,l2_hit_rate_pct_out_of_range,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_operand_only_W1_B16_RF1_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,register_control_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,0.0199812,3.12195e-05,strict_no_hmma_pass,0,0,,,,,,
reg_operand_only_W1_B16_RF16,reg_operand_only,reg_operand_only_kernel,1,16,82,100000,16,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,75.0256,,75.0256,aggregate_fallback,108.135,,,,89.2473,,,,,,108.135,aggregate_fallback,0,sectors,0,,0,sectors,0,,96,sectors,96,0,0,0,0,0,0,0,3.29814e+06,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,3072,96,0,3072,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,6.272,4.89796e-07,,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,982.974,536.445,222.63,19.1432,20.3736,33.3333,4,16,0,0,1.17965e+06,,,l2_hit_rate_pct_out_of_range,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_operand_only_W1_B16_RF16_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,register_control_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,0.00157114,1.46341e-06,strict_no_hmma_pass,0,0,,,,,,
reg_operand_only_W1_B16_RF2,reg_operand_only,reg_operand_only_kernel,1,16,82,100000,2,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,72.136,,72.136,aggregate_fallback,93.3462,,,,72.3092,,,,,,93.3462,aggregate_fallback,0,sectors,0,,0,sectors,0,,280,sectors,280,0,0,0,0,0,0,0,3.69066e+06,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,8960,280,0,8960,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,6.656,1.34615e-06,,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,988.764,560.177,222.557,19.8097,20.3109,33.3333,4,16,0,0,1.17965e+06,,,,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_operand_only_W1_B16_RF2_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,register_control_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,0.014065,3.41463e-05,strict_no_hmma_pass,0,0,,,,,,
reg_operand_only_W1_B16_RF4,reg_operand_only,reg_operand_only_kernel,1,16,82,100000,4,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,75.8593,,75.8593,aggregate_fallback,119.667,,,,88.411,,,,,,119.667,aggregate_fallback,0,sectors,0,,0,sectors,0,,104,sectors,104,0,0,0,0,0,0,0,2.91558e+06,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,3328,104,0,3328,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,6.432,5.17413e-07,,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,952.431,288.868,223.398,21.2853,20.3295,33.3333,4,16,0,0,1.17965e+06,,,l2_hit_rate_pct_out_of_range,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_operand_only_W1_B16_RF4_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,register_control_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,0.0055556,6.34146e-06,strict_no_hmma_pass,0,0,,,,,,
reg_operand_only_W1_B16_RF8,reg_operand_only,reg_operand_only_kernel,1,16,82,100000,8,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,72.551,,72.551,aggregate_fallback,99.0925,,,,75.6423,,,,,,99.0925,aggregate_fallback,0,sectors,0,,0,sectors,0,,240,sectors,240,0,0,0,0,0,0,0,3.54714e+06,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,7680,240,0,7680,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,6.4,1.2e-06,,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,952.162,559.075,222.539,19.0395,20.2312,33.3333,4,16,0,0,1.17965e+06,,,,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_operand_only_W1_B16_RF8_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,register_control_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,0.00337952,7.31707e-06,strict_no_hmma_pass,0,0,,,,,,
reg_operand_only_W1_B4_RF1,reg_operand_only,reg_operand_only_kernel,1,4,82,100000,1,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,79.964,,79.964,aggregate_fallback,119.572,,,,88.7255,,,,,,119.572,aggregate_fallback,0,sectors,0,,0,sectors,0,,100,sectors,100,0,0,0,0,0,0,0,637472,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,3200,100,0,3200,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,3.424,9.34579e-07,,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,548.836,153.452,191.549,0,7.43136,33.3333,4,16,0,0,1.17965e+06,,,l2_hit_rate_pct_out_of_range,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_operand_only_W1_B4_RF1_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,register_control_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,0.0194351,9.7561e-05,strict_no_hmma_pass,0,0,,,,,,
reg_operand_only_W1_B4_RF16,reg_operand_only,reg_operand_only_kernel,1,4,82,100000,16,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,76.7245,,76.7245,aggregate_fallback,98.8095,,,,87.1359,,,,,,98.8095,aggregate_fallback,0,sectors,0,,0,sectors,0,,100,sectors,100,0,0,0,0,0,0,0,725728,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,3200,100,0,3200,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,3.584,8.92857e-07,,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,551.009,153.843,191.549,0,7.43478,33.3333,4,16,0,0,1.17965e+06,,,,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_operand_only_W1_B4_RF16_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,register_control_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,0.00138287,6.09756e-06,strict_no_hmma_pass,0,0,,,,,,
reg_operand_only_W1_B4_RF2,reg_operand_only,reg_operand_only_kernel,1,4,82,100000,2,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,79.7038,,79.7038,aggregate_fallback,99.1361,,,,77.6344,,,,,,99.1361,aggregate_fallback,0,sectors,0,,0,sectors,0,,212,sectors,212,0,0,0,0,0,0,0,648256,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,6784,212,0,6784,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,3.424,1.98131e-06,,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,554.509,153.581,191.549,0,7.43167,33.3333,4,16,0,0,1.17965e+06,,,,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_operand_only_W1_B4_RF2_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,register_control_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,0.00988195,0.000103415,strict_no_hmma_pass,0,0,,,,,,
reg_operand_only_W1_B4_RF4,reg_operand_only,reg_operand_only_kernel,1,4,82,100000,4,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,77.7015,,77.7015,aggregate_fallback,90.7102,,,,71.4851,,,,,,90.7102,aggregate_fallback,0,sectors,0,,0,sectors,0,,292,sectors,292,0,0,0,0,0,0,0,705120,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,9344,292,0,9344,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,3.584,2.60714e-06,,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,555.492,153.852,191.549,0,7.44362,33.3333,4,16,0,0,1.17965e+06,,,,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_operand_only_W1_B4_RF4_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,register_control_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,0.00537439,7.12195e-05,strict_no_hmma_pass,0,0,,,,,,
reg_operand_only_W1_B4_RF8,reg_operand_only,reg_operand_only_kernel,1,4,82,100000,8,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,79.6979,,79.6979,aggregate_fallback,99.9802,,,,86.2697,,,,,,99.9802,aggregate_fallback,0,sectors,0,,0,sectors,0,,100,sectors,100,0,0,0,0,0,0,0,644928,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,3200,100,0,3200,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,3.424,9.34579e-07,,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,598.317,153.405,191.549,0,7.43097,33.3333,4,16,0,0,1.17965e+06,,,,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_operand_only_W1_B4_RF8_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,register_control_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,0.0024578,1.21951e-05,strict_no_hmma_pass,0,0,,,,,,
reg_operand_only_W1_B8_RF1,reg_operand_only,reg_operand_only_kernel,1,8,82,100000,1,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,81.5066,,81.5066,aggregate_fallback,99.6124,,,,87.4396,,,,,,99.6124,aggregate_fallback,0,sectors,0,,0,sectors,0,,100,sectors,100,0,0,0,0,0,0,0,1.40355e+06,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,3200,100,0,3200,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,4.896,6.53595e-07,,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,785.143,166.446,208.176,16.3075,13.2193,33.3333,4,16,0,0,1.17965e+06,,,,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_operand_only_W1_B8_RF1_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,register_control_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,0.0213956,4.87805e-05,strict_no_hmma_pass,0,0,,,,,,
reg_operand_only_W1_B8_RF16,reg_operand_only,reg_operand_only_kernel,1,8,82,100000,16,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,81.8545,,81.8545,aggregate_fallback,100.151,,,,88,,,,,,100.151,aggregate_fallback,0,sectors,0,,0,sectors,0,,100,sectors,100,0,0,0,0,0,0,0,1.3743e+06,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,3200,100,0,3200,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,4.768,6.71141e-07,,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,806.065,165.414,208.039,16.2184,13.1648,33.3333,4,16,0,0,1.17965e+06,,,l2_hit_rate_pct_out_of_range,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_operand_only_W1_B8_RF16_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,register_control_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,0.00130936,3.04878e-06,strict_no_hmma_pass,0,0,,,,,,
reg_operand_only_W1_B8_RF2,reg_operand_only,reg_operand_only_kernel,1,8,82,100000,2,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,81.6891,,81.6891,aggregate_fallback,101.621,,,,87.9081,,,,,,101.621,aggregate_fallback,0,sectors,0,,0,sectors,0,,100,sectors,100,0,0,0,0,0,0,0,1.39168e+06,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,3200,100,0,3200,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,4.8,6.66667e-07,,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,825.598,168.792,208.146,16.1425,13.2294,33.3333,4,16,0,0,1.17965e+06,,,l2_hit_rate_pct_out_of_range,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_operand_only_W1_B8_RF2_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,register_control_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,0.0106073,2.43902e-05,strict_no_hmma_pass,0,0,,,,,,
reg_operand_only_W1_B8_RF4,reg_operand_only,reg_operand_only_kernel,1,8,82,100000,4,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,81.1441,,81.1441,aggregate_fallback,101.071,,,,77.3163,,,,,,101.071,aggregate_fallback,0,sectors,0,,0,sectors,0,,212,sectors,212,0,0,0,0,0,0,0,1.41091e+06,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,6784,212,0,6784,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,4.896,1.38562e-06,,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,811.575,169.635,208.272,16.137,13.166,33.3333,4,16,0,0,1.17965e+06,,,l2_hit_rate_pct_out_of_range,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_operand_only_W1_B8_RF4_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,register_control_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,0.00537694,2.58537e-05,strict_no_hmma_pass,0,0,,,,,,
reg_operand_only_W1_B8_RF8,reg_operand_only,reg_operand_only_kernel,1,8,82,100000,8,1,1,application,none,full,4,normal,contiguous,ok,0,0,0,0,sass,0,0,0,0,80.3654,,80.3654,aggregate_fallback,96.6203,,,,76.2605,,,,,,96.6203,aggregate_fallback,0,sectors,0,,0,sectors,0,,228,sectors,228,0,0,0,0,0,0,0,1.45811e+06,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,7296,228,0,7296,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,4.8,1.52e-06,,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,813.356,172.173,208.277,16.2962,13.2536,33.3333,4,16,0,0,1.17965e+06,,,,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/reg_operand_only_W1_B8_RF8_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,register_control_candidate,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,0.00277841,1.39024e-05,strict_no_hmma_pass,0,0,,,,,,
shared_scalar_addr_only_W64_B8_LR16,shared_scalar_addr_only,shared_scalar_addr_only_kernel,64,8,82,100000,1,16,1,application,none,full,4,normal,contiguous,ok,41984,5.37395e+06,0,5.37395e+06,sass,0,41984,0,41984,17.6067,,17.6067,aggregate_fallback,0,0,0,,21.5808,21.5808,,,,,22.0405,srcunit_tex_read_lookup_hit_miss,0,sectors,0,,0,sectors,0,,6.89215e+06,sectors,6.89215e+06,0,0,41984,0,0,0,0,2.80376e+08,0,,,,0,278266,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,8.90451e+06,,,,,2.20549e+08,6.89215e+06,0,2.20549e+08,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,228.809,0.000963898,24.7682,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,0.000521,58.7973,236.047,11.7798,16.6667,22.9167,2.75,26,0,8192,1.17965e+06,,,l2_native_derived_hit_rate_disagree,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/shared_scalar_addr_only_W64_B8_LR16_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,shared_address_control,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,,,,,,,,,,,
shared_scalar_addr_only_W64_B8_LR4,shared_scalar_addr_only,shared_scalar_addr_only_kernel,64,8,82,100000,1,4,1,application,none,full,4,normal,contiguous,ok,41984,5.37395e+06,0,5.37395e+06,sass,0,41984,0,41984,17.4924,,17.4924,aggregate_fallback,21.8,,,,21.186,,,,,,21.8,aggregate_fallback,0,sectors,0,,0,sectors,0,,1.87721e+06,sectors,1.87721e+06,0,0,41984,0,0,0,0,7.58694e+07,0,,,,0,0,0,0,0,,,,,0,,,,,,,,,,0,0,0,,,,0,,,,,6.00708e+07,1.87721e+06,0,6.00708e+07,dram__bytes_read.sum,0,dram__bytes_write.sum,,0,60.3095,0.000996042,,,,0,0,,,,,0,0,0,0,0,1,local_memory_bytes_zero_inference,0.002135,55.705,235.174,12.3575,16.6666,22.9167,2.75,26,0,8192,1.17965e+06,,,,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/shared_scalar_addr_only_W64_B8_LR4_raw_metrics.csv,results/ncu/rtx3090_component_finalplan_ncu_factor_20260714/full_non_l2/ncu_cache_validation_summary.csv,shared_address_control,accepted,pass,,,,,,GDDR6X,,,,,,,,,,,,,,,,,,,,,,,
