input_file,row_index,profile_name,chip,expected_profile,expected_power_semantics,actual_power_semantics,energy_source,energy_integration_method,raw_measurement_scope,measurement_scope,nvml_total_energy_supported,nvml_field_power_instant_supported,nvml_field_power_average_supported,power_before_mw,power_after_mw,power_sample_count,power_sample_period_ms,status,reasons,notes
results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv,8,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,28240,334023,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv,9,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,33518,272792,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv,10,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,56887,346580,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv,11,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,31783,298472,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv,12,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,51631,337819,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv,13,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,32131,260614,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv,14,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,43709,273270,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv,15,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,31578,340605,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv,16,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,60086,301563,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv,17,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,36234,331765,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv,18,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,63159,267797,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_l2_20260708_stability.csv,19,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,32656,341012,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv,2,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,70712,263555,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv,3,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,37622,369112,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv,4,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,62109,272911,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv,5,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,33223,364250,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv,6,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,38648,298299,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv,7,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,38471,369361,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv,8,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,34587,368555,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv,9,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,53622,277127,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv,10,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,38719,367278,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv,11,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,55089,301228,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv,12,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,35037,368467,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv,13,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,39539,266656,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv,14,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,33991,276531,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv,15,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,41176,365791,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv,16,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,35672,299570,0,0,reject,missing_explicit_measurement_scope,
results/raw/rtx3090_finalplan_stability_dram_20260708_stability.csv,17,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,,gpu_device_total_energy_counter,true,false,false,42535,367880,0,0,reject,missing_explicit_measurement_scope,
