input_file,row_index,profile_name,chip,expected_profile,expected_power_semantics,actual_power_semantics,energy_source,energy_integration_method,raw_measurement_scope,measurement_scope,nvml_total_energy_supported,nvml_field_power_instant_supported,nvml_field_power_average_supported,power_before_mw,power_after_mw,power_sample_count,power_sample_period_ms,status,reasons,notes
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,23,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18153,239342,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,24,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18523,308437,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,25,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18530,238956,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,26,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19256,308700,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,27,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,17932,236092,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,28,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18740,278649,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,29,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18438,210753,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,30,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19261,309176,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,31,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18201,223109,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,32,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18083,307720,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,33,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18848,238516,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,34,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19258,308647,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,35,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18357,240901,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,36,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18398,282523,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,37,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18555,208346,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,38,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19219,308729,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,39,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18314,220172,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,40,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18324,311845,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,41,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18468,237632,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,42,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18860,309638,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,43,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18427,235112,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,44,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18245,275114,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,45,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18688,206942,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,46,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19515,309319,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,47,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20764,218288,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,48,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19008,309228,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,49,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18149,234579,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,50,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18227,306871,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,51,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18852,240486,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,52,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19344,278005,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,53,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18798,206443,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,54,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18520,310001,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,55,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18742,224942,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,56,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19528,312583,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,57,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18913,235119,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,58,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19002,308657,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,59,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20335,238133,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,60,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18430,309322,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,61,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19089,238536,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,62,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19407,302327,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,63,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18100,216947,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,64,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18503,312336,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,65,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18894,240127,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,66,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19207,308535,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,67,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18676,239308,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,68,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18907,308907,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,69,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,18233,238231,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,70,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19074,279657,0,0,final_candidate,,
results/raw/rtx3090_tensor_fixedrf_v2_20260713.csv,71,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19051,204130,0,0,final_candidate,,
