run_id,gpu_id,n_gpu_active,mode,W_SM_KiB,blocks_per_SM,threads_per_block,active_SM,ITER,sweeps,elapsed_s,E_before_mJ,E_after_mJ,delta_E_J,idle_baseline_J,net_E_J,N_MMA,FLOP,input_bits,pJ_per_FLOP,pJ_per_input_bit,ncu_tensor_inst,ncu_shared_bytes,ncu_l2_bytes,ncu_dram_bytes,ncu_spill_bytes,smid_histogram_ok,clock_sm_mhz,clock_mem_mhz,temp_C,notes
shared_mma_1782903411168_r0,0,1,shared_mma,32,2,32,82,6727638,420478,1.092353058,24812150522,24812376368,225.846,159.366197318,66.479802682,1103332632,9038500921344,9038500921344,7.35518016323,7.35518016323,0,0,0,0,0,true,1920,9501,67,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=148348;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=195005;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;
shared_mma_1782903413610_r0,0,1,shared_mma,32,4,32,82,6711160,838895,1.119686282,24812568556,24812820804,252.248,160.520221758,91.7277782422,2201260480,18032725852160,18032725852160,5.08673946436,5.08673946436,0,0,0,0,0,true,1920,9501,70,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=150548;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=231539;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=328;smid_max_blocks_on_sm=4;
shared_mma_1782903416068_r0,0,1,shared_mma,32,8,32,82,6176786,1544197,1.099884655,24813035357,24813357641,322.284,183.635031103,138.648968897,4051971616,33193751478272,33193751478272,4.17695990126,4.17695990126,0,0,0,0,0,true,1920,9501,74,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=153343;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=295088;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=656;smid_max_blocks_on_sm=8;
shared_mma_1782903418510_r0,0,1,shared_mma,32,16,32,82,4710432,2355216,1.098930584,24813560338,24813910406,350.068,161.795199318,188.272800682,6180086784,50627270934528,50627270934528,3.71880208446,3.71880208446,0,0,0,0,0,true,1905,9501,76,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=161543;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=323365;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;
shared_mma_1782903420975_r0,0,1,shared_mma,64,1,32,82,6624713,103512,1.097452366,24814120527,24814313005,192.478,156.035420181,36.4425798193,543226466,4450111209472,4450111209472,8.18913912573,8.18913912573,0,0,0,0,0,true,1920,9501,67,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=147429;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=177137;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;
shared_mma_1782903423429_r0,0,1,shared_mma,64,2,32,82,6692980,209156,1.114369833,24814501285,24814710002,208.717,161.076159116,47.6408408839,1097648720,8991938314240,8991938314240,5.29817256513,5.29817256513,0,0,0,0,0,true,1920,9501,67,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=148316;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=191873;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;
shared_mma_1782903425895_r0,0,1,shared_mma,64,4,32,82,6701830,418865,1.13436938,24814923529,24815176874,253.345,164.164151486,89.1808485138,2198200240,18007656366080,18007656366080,4.95238506893,4.95238506893,0,0,0,0,0,true,1920,9501,70,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=150460;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=232332;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=328;smid_max_blocks_on_sm=4;
shared_mma_1782903428311_r0,0,1,shared_mma,64,8,32,82,5935407,741926,1.068005248,24815377737,24815685379,307.642,162.641022936,145.000977064,3893626992,31896592318464,31896592318464,4.54597079263,4.54597079263,0,0,0,0,0,true,1920,9501,73,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=153596;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=284009;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=656;smid_max_blocks_on_sm=8;
shared_mma_1782903430887_r0,0,1,shared_mma,64,16,32,82,4789368,1197342,1.193500731,24815911827,24816307731,395.904,171.370716884,224.533283116,6283650816,51475667484672,51475667484672,4.36193048264,4.36193048264,0,0,0,0,0,true,1905,9501,77,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=161023;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=336719;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;
l2_mma_1782903433340_r0,0,1,l2_mma,1,1,32,82,6499692,6499692,1.06862181,24816498869,24816693590,194.721,157.779769362,36.9412306376,532974744,4366129102848,4366129102848,8.46086539527,8.46086539527,0,0,0,0,0,true,1920,9501,67,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=148538;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=178613;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;
l2_mma_1782903435768_r0,0,1,l2_mma,2,1,32,82,6642405,3321203,1.100072002,24816884411,24817077015,192.604,160.651917575,31.9520824251,544677210,4461995704320,4461995704320,7.16093975486,7.16093975486,0,0,0,0,0,true,1920,9501,66,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=147602;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=177493;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;
l2_mma_1782903438200_r0,0,1,l2_mma,2,2,32,82,6527898,6527898,1.081029424,24817284478,24817485743,201.265,154.831956622,46.4330433782,1070575272,8770152628224,8770152628224,5.29443960061,5.29443960061,0,0,0,0,0,true,1920,9501,68,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=148188;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=198034;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;
l2_mma_1782903440662_r0,0,1,l2_mma,4,1,32,82,6698132,1674533,1.107939452,24817694045,24817888580,194.535,158.571091596,35.9639084037,549246824,4499429982208,4499429982208,7.99299212255,7.99299212255,0,0,0,0,0,true,1920,9501,66,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=146461;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=178920;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;
l2_mma_1782903443096_r0,0,1,l2_mma,4,2,32,82,6742246,3371123,1.09729279,24818076809,24818312384,235.575,158.736203201,76.8387967988,1105728344,9058126594048,9058126594048,8.48285746517,8.48285746517,0,0,0,0,0,true,1920,9501,67,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=149053;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=203147;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;
l2_mma_1782903445523_r0,0,1,l2_mma,4,4,32,82,6626493,6626493,1.086072777,24818504402,24818764605,260.203,159.40920052,100.79379948,2173489704,17805227655168,17805227655168,5.66091046022,5.66091046022,0,0,0,0,0,true,1920,9501,70,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=150832;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=239812;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=328;smid_max_blocks_on_sm=4;
l2_mma_1782903448001_r0,0,1,l2_mma,8,1,32,82,6652047,831506,1.152658056,24818975139,24819169563,194.424,184.69257308,9.73142691997,545467854,4468472659968,4468472659968,2.17779712678,2.17779712678,0,0,0,0,0,true,1920,9501,66,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=146793;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=178440;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;
l2_mma_1782903450426_r0,0,1,l2_mma,8,2,32,82,6346105,1586527,1.047788174,24819374274,24819591264,216.99,149.826492948,67.1635070522,1040761220,8525915914240,8525915914240,7.87757089417,7.87757089417,0,0,0,0,0,true,1920,9501,67,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=148570;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=199942;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;
l2_mma_1782903452869_r0,0,1,l2_mma,8,4,32,82,6562591,3281296,1.093149609,24819784327,24820044423,260.096,160.04503607,100.05096393,2152529848,17633524514816,17633524514816,5.67390619192,5.67390619192,0,0,0,0,0,true,1920,9501,70,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=150687;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=240039;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=328;smid_max_blocks_on_sm=4;
l2_mma_1782903455306_r0,0,1,l2_mma,8,8,32,82,6099836,6099836,1.108800889,24820249296,24820586607,337.311,172.917856729,164.393143271,4001492416,32780225871872,32780225871872,5.0150094729,5.0150094729,0,0,0,0,0,true,1920,9501,76,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=158153;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=311837;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=656;smid_max_blocks_on_sm=8;
l2_mma_1782903457734_r0,0,1,l2_mma,16,1,32,82,6587668,411730,1.088605164,24820806095,24821000692,194.597,155.346446942,39.250553058,540188776,4425226452992,4425226452992,8.86972756647,8.86972756647,0,0,0,0,0,true,1920,9501,66,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=147141;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=180060;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;
l2_mma_1782903460213_r0,0,1,l2_mma,16,2,32,82,6199691,774962,1.040023968,24821204666,24821400722,196.056,149.974038465,46.0819615353,1016749324,8329210462208,8329210462208,5.5325725943,5.5325725943,0,0,0,0,0,true,1920,9501,67,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=148410;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=194718;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;
l2_mma_1782903462711_r0,0,1,l2_mma,16,4,32,82,6703560,1675890,1.138208198,24821615160,24821878267,263.107,165.291734875,97.8152651249,2198767680,18012304834560,18012304834560,5.43046911671,5.43046911671,0,0,0,0,0,true,1920,9501,70,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=151709;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=241911;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=328;smid_max_blocks_on_sm=4;
l2_mma_1782903465202_r0,0,1,l2_mma,16,8,32,82,5844702,2922351,1.11476237,24822100769,24822439759,338.99,163.254159239,175.735840761,3834124512,31409148002304,31409148002304,5.59505277725,5.59505277725,0,0,0,0,0,true,1920,9501,75,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=157557;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=311940;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=656;smid_max_blocks_on_sm=8;
l2_mma_1782903467717_r0,0,1,l2_mma,16,16,32,82,4474375,4474375,1.096885957,24822672803,24823044604,371.801,168.006650588,203.794349412,5870380000,48090152960000,48090152960000,4.23775631533,4.23775631533,0,0,0,0,0,true,1890,9501,76,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=165003;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=341746;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;
l2_mma_1782903470167_r0,0,1,l2_mma,32,1,32,82,6627406,207107,1.116852513,24823239918,24823434105,194.187,163.301993373,30.8850066267,543447292,4451920216064,4451920216064,6.93745735048,6.93745735048,0,0,0,0,0,true,1920,9501,67,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=147891;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=178878;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;
l2_mma_1782903472599_r0,0,1,l2_mma,32,2,32,82,6074456,379654,1.024080878,24823642884,24823856913,214.029,150.250422493,63.7785775073,996210784,8160958742528,8160958742528,7.81508392818,7.81508392818,0,0,0,0,0,true,1920,9501,68,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=149070;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=197892;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;
l2_mma_1782903474987_r0,0,1,l2_mma,32,4,32,82,6468300,808538,1.051997311,24824051304,24824317126,265.822,152.577348174,113.244651826,2121602400,17380166860800,17380166860800,6.51574019586,6.51574019586,0,0,0,0,0,true,1920,9501,71,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=151256;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=244009;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=328;smid_max_blocks_on_sm=4;
l2_mma_1782903477421_r0,0,1,l2_mma,32,8,32,82,6166644,1541661,1.104458591,24824518723,24824860960,342.237,162.669430465,179.567569535,4045318464,33139248857088,33139248857088,5.41857693605,5.41857693605,0,0,0,0,0,true,1920,9501,76,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=157578;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=315399;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=656;smid_max_blocks_on_sm=8;
l2_mma_1782903479895_r0,0,1,l2_mma,32,16,32,82,3581621,1790811,1.102843721,24825098402,24825434682,336.28,159.937907775,176.342092225,4699086752,38494918672384,38494918672384,4.58091868503,4.58091868503,0,0,0,0,0,true,1905,9501,71,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=166422;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=309556;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=1312;smid_max_blocks_on_sm=16;
l2_mma_1782903482391_r0,0,1,l2_mma,64,1,32,82,6685534,104462,1.104217506,24825641104,24825834708,193.604,160.807443413,32.7965565874,548213788,4490967351296,4490967351296,7.3027822342,7.3027822342,0,0,0,0,0,true,1920,9501,67,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=148156;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=179653;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=82;smid_max_blocks_on_sm=1;
l2_mma_1782903484724_r0,0,1,l2_mma,64,2,32,82,5581659,174427,0.930575212,24826042298,24826236762,194.464,137.289231306,57.1747686943,915392076,7498891886592,7498891886592,7.62442899017,7.62442899017,0,0,0,0,0,true,1920,9501,67,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=149009;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=193196;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=164;smid_max_blocks_on_sm=2;
l2_mma_1782903487154_r0,0,1,l2_mma,64,4,32,82,6536108,408507,1.083967039,24826430843,24826693771,262.928,160.640441431,102.287558569,2143843424,17562365329408,17562365329408,5.82424728392,5.82424728392,0,0,0,0,0,true,1920,9501,70,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=152239;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=242172;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=328;smid_max_blocks_on_sm=4;
l2_mma_1782903489652_r0,0,1,l2_mma,64,8,32,82,4013903,501738,1.114638207,24826915318,24827218605,303.287,160.78008957,142.50691043,2633120368,21570522054656,21570522054656,6.60655824967,6.60655824967,0,0,0,0,0,true,1920,9501,75,regime=shared_resident;feasibility_reason=W_SM + B KiB fits rtx3090 shared memory capacity; full-GPU working set also fits nominal L2;target_profile=rtx3090;target_full_sm=82;target_l2_mib=6;shared_resident=1;l2_candidate=1;dram_candidate=0;row_scope=per_gpu;logical_op=warp_m16n16k16;wmma_fallback=1;gpu_active=1;energy_source=nvml_total_energy;power_mw=155204;power_limit_mw=370000;ecc_unavailable=Not Supported;energy_source=nvml_total_energy;power_mw=277313;power_limit_mw=370000;ecc_unavailable=Not Supported;smid_unique=82;smid_total_blocks=656;smid_max_blocks_on_sm=8;
