run_id,pair_id,role,repeat,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ,changed_from_previous,in_fit_window
softmax_1784951079949_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,full,0,1,11,139808.799927,139808.80358,139808.801753,0.00365331201465,5.52139073299,5175610163,true,true
softmax_1784951079949_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,full,0,1,12,139809.303744,139809.305096,139809.30442,0.00135259900708,6.0240572285,5175732725,true,true
softmax_1784951079949_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,full,0,1,13,139809.805227,139809.80663,139809.805928,0.00140319898492,6.5255654715,5175854676,true,true
softmax_1784951079949_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,full,0,1,14,139810.306793,139810.30827,139810.307532,0.00147669899161,7.02716886849,5175975906,true,true
softmax_1784951079949_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,full,0,1,15,139810.808387,139810.809786,139810.809086,0.00139979901724,7.52872381351,5176096996,true,true
softmax_1784951079949_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,full,0,1,16,139811.309941,139811.311301,139811.310621,0.00136009900598,8.0302585625,5176217709,true,true
softmax_1784951079949_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,full,0,1,17,139811.811422,139811.812799,139811.81211,0.00137719899067,8.53174765952,5176338147,true,true
softmax_1784951079949_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,full,0,1,18,139812.312969,139812.314295,139812.313632,0.00132549900445,9.03326925848,5176458417,true,true
softmax_1784951079949_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,full,0,1,19,139812.814459,139812.815858,139812.815159,0.00139919901267,9.5347959075,5176578252,true,true
softmax_1784951079949_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,full,0,1,20,139813.316033,139813.317421,139813.316727,0.00138799898559,10.0363644085,5176697514,true,true
softmax_1784951079949_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,full,0,1,21,139813.817557,139813.821972,139813.819765,0.00441469799262,10.539402008,5176816227,true,true
softmax_1784951079949_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,full,0,1,22,139814.3221,139814.323512,139814.322806,0.00141230400186,11.042443566,5176938373,true,true
softmax_1784951079949_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,full,0,1,23,139814.823688,139814.825155,139814.824421,0.0014666049974,11.5440587815,5177059992,true,false
softmax_1784951079949_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,full,0,1,24,139815.325292,139815.326696,139815.325994,0.00140360501246,12.0456314475,5177181454,true,false
softmax_1784951079949_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,full,0,1,25,139815.697956,139815.701473,139815.699715,0.0035170110059,12.4193522515,5177266183,true,false
softmax_1784951092379_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_after,0,2,0,139815.709127,139815.710323,139815.709725,0.001195904013,-0.000603752007009,5177266183,false,false
softmax_1784951092379_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_after,0,2,1,139816.210618,139816.21203,139816.211324,0.00141210400034,0.500995164999,5177379973,true,false
softmax_1784951092379_softmax_full_f16io_f32acc_ptx_ex2_approx_f16_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos1_ptx_f16_g48_s1024_cache_reuse_candidate_probe_ptx_f16_g48_s00_p00,probe_after,0,2,2,139816.712169,139816.713534,139816.712851,0.0013652050111,1.00252247052,5177499449,true,false
