run_id,pair_id,role,repeat,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ,changed_from_previous,in_fit_window
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,16,140397.6334,140397.634799,140397.6341,0.00139859798946,8.02678068602,5313708317,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,17,140398.134913,140398.136271,140398.135592,0.00135790099739,8.52827256153,5313822410,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,18,140398.636443,140398.640714,140398.638579,0.00427010501153,9.03125954748,5313936175,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,19,140399.140887,140399.142229,140399.141558,0.00134140098817,9.53423898949,5314053459,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,20,140399.642341,140399.643789,140399.643065,0.00144750101026,10.0357460405,5314170232,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,21,140400.143956,140400.14536,140400.144658,0.00140430100146,10.5373390475,5314286380,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,22,140400.645544,140400.646853,140400.646199,0.00130940199597,11.038879715,5314401995,true,true
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,23,140401.14705,140401.148384,140401.147717,0.00133310098317,11.5403979885,5314517327,true,false
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,24,140401.64853,140401.650255,140401.649392,0.00172540199128,12.042073372,5314632375,true,false
softmax_1784951666276_softmax_full_f16io_f32acc_fp32_fast___expf_r0,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p00,probe_after,0,2,25,140402.109011,140402.110441,140402.109726,0.00142989799497,12.502406984,5314734903,true,false
softmax_1784951678792_softmax_full_f16io_f32acc_fp32_fast___expf_r1,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p01,full_before,1,0,0,140402.122134,140402.123327,140402.122731,0.00119349799934,-0.000603148975642,5314734903,false,false
softmax_1784951678792_softmax_full_f16io_f32acc_fp32_fast___expf_r1,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p01,full_before,1,0,1,140402.623617,140402.625116,140402.624366,0.0014988979965,0.501032652013,5314844538,true,false
softmax_1784951678792_softmax_full_f16io_f32acc_fp32_fast___expf_r1,softmax_oratc_targeted_g48s1024_confirm_v1_20260725_sess03_pos3_fp32_g48_s1024_cache_reuse_candidate_probe_g48_s00_p01,full_before,1,0,2,140403.125233,140403.126636,140403.125935,0.00140309898416,1.0026007595,5314962079,true,false
