mode,target_profile,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,global_warmup_passes,l2_residency_policy,l2_address_layout,n_gpu_active,gpu_list,valid,regime,reason,measurement_policy,resolved_iters,command
reg_operand_only,rtx3090,2048,16,82,1,1,1,1,normal,contiguous,1,0,True,dram_mixed_streaming,full-GPU working set exceeds nominal L2,tensor_pair_locked_iters,54381969,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 1 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv --verify-smid 1 --iters 54381969
reg_mma,rtx3090,2048,16,82,1,1,1,1,normal,contiguous,1,0,True,dram_mixed_streaming,full-GPU working set exceeds nominal L2,tensor_pair_locked_iters,54381969,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 1 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv --verify-smid 1 --iters 54381969
reg_operand_only,rtx3090,2048,16,82,2,1,1,1,normal,contiguous,1,0,True,dram_mixed_streaming,full-GPU working set exceeds nominal L2,tensor_pair_locked_iters,31212627,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 2 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv --verify-smid 1 --iters 31212627
reg_mma,rtx3090,2048,16,82,2,1,1,1,normal,contiguous,1,0,True,dram_mixed_streaming,full-GPU working set exceeds nominal L2,tensor_pair_locked_iters,31212627,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 2 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv --verify-smid 1 --iters 31212627
reg_operand_only,rtx3090,2048,16,82,4,1,1,1,normal,contiguous,1,0,True,dram_mixed_streaming,full-GPU working set exceeds nominal L2,tensor_pair_locked_iters,15971418,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 4 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv --verify-smid 1 --iters 15971418
reg_mma,rtx3090,2048,16,82,4,1,1,1,normal,contiguous,1,0,True,dram_mixed_streaming,full-GPU working set exceeds nominal L2,tensor_pair_locked_iters,15971418,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 4 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv --verify-smid 1 --iters 15971418
reg_operand_only,rtx3090,2048,16,82,8,1,1,1,normal,contiguous,1,0,True,dram_mixed_streaming,full-GPU working set exceeds nominal L2,tensor_pair_locked_iters,8088736,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 8 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv --verify-smid 1 --iters 8088736
reg_mma,rtx3090,2048,16,82,8,1,1,1,normal,contiguous,1,0,True,dram_mixed_streaming,full-GPU working set exceeds nominal L2,tensor_pair_locked_iters,8088736,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 8 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv --verify-smid 1 --iters 8088736
reg_operand_only,rtx3090,2048,16,82,16,1,1,1,normal,contiguous,1,0,True,dram_mixed_streaming,full-GPU working set exceeds nominal L2,tensor_pair_locked_iters,4067331,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 16 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv --verify-smid 1 --iters 4067331
reg_mma,rtx3090,2048,16,82,16,1,1,1,normal,contiguous,1,0,True,dram_mixed_streaming,full-GPU working set exceeds nominal L2,tensor_pair_locked_iters,4067331,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 2048 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 16 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv --verify-smid 1 --iters 4067331
