input_file,backup_file,row_index,run_id,elapsed_s,measurement_start_epoch_ms,measurement_end_epoch_ms_original,measurement_end_epoch_ms_repaired,original_interval_mismatch_ms,energy_fields_modified
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,71,shared_scalar_load_only_1783991946947_r0,11.191331756,1783991935747,1783991946938,1783991946938,-0.331756,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,72,shared_scalar_load_only_1783991966403_r0,11.352446384,1783991955045,1783991966397,1783991966397,-0.446384,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,73,clocked_empty_1783991985128_r0,10.647420191,1783991976722,1783991985085,1783991987369,-2284.420191,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,74,clocked_empty_1783992006915_r0,11.423617079,1783991995485,1783992006909,1783992006909,0.382921,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,75,shared_scalar_load_only_1783992026333_r0,11.192930517,1783992015135,1783992026328,1783992026328,0.069483,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,76,shared_scalar_load_only_1783992046145_r0,11.793401998,1783992036642,1783992046139,1783992048435,-2296.401998,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,77,clocked_empty_1783992067915_r0,11.437586732,1783992056472,1783992067910,1783992067910,0.413268,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,78,clocked_empty_1783992087251_r0,11.275683259,1783992075968,1783992087244,1783992087244,0.316741,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,79,shared_scalar_load_only_1783992106872_r0,11.412528881,1783992097641,1783992106863,1783992109054,-2190.528881,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,80,shared_scalar_load_only_1783992128445_r0,11.199735344,1783992117241,1783992128440,1783992128441,-0.735344,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,81,clocked_empty_1783992147399_r0,10.880473851,1783992136513,1783992147394,1783992147393,0.526149,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,82,clocked_empty_1783992166280_r0,10.826248342,1783992157701,1783992166275,1783992168527,-2252.248342,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,83,shared_scalar_load_only_1783992188029_r0,11.307397583,1783992176712,1783992188019,1783992188019,-0.397583,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,84,shared_scalar_load_only_1783992207401_r0,11.215426706,1783992196180,1783992207396,1783992207395,0.573294,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,85,clocked_empty_1783992226387_r0,10.883772575,1783992217735,1783992226353,1783992228619,-2265.772575,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,86,clocked_empty_1783992248023_r0,11.286347954,1783992236732,1783992248018,1783992248018,-0.347954,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,87,shared_scalar_load_only_1783992267383_r0,11.140564785,1783992256237,1783992267378,1783992267378,0.435215,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,88,shared_scalar_load_only_1783992287080_r0,11.584745476,1783992277752,1783992287074,1783992289337,-2262.745476,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,89,clocked_empty_1783992308861_r0,11.372227333,1783992297468,1783992308841,1783992308840,0.772667,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,90,clocked_empty_1783992328220_r0,11.263873326,1783992316951,1783992328215,1783992328215,0.126674,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,91,shared_scalar_load_only_1783992347914_r0,11.551499663,1783992338600,1783992347905,1783992350151,-2246.499663,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,92,shared_scalar_load_only_1783992369548_r0,11.206608871,1783992358336,1783992369542,1783992369543,-0.608871,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,93,clocked_empty_1783992388406_r0,10.753638532,1783992377648,1783992388401,1783992388402,-0.638532,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,94,clocked_empty_1783992407287_r0,10.785699056,1783992398756,1783992407262,1783992409542,-2279.699056,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,95,shared_scalar_load_only_1783992428846_r0,11.127769605,1783992417713,1783992428840,1783992428841,-0.769605,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,96,shared_scalar_load_only_1783992448057_r0,11.097763888,1783992436949,1783992448047,1783992448047,0.236112,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,97,clocked_empty_1783992467074_r0,10.860030005,1783992458421,1783992467018,1783992469281,-2263.030005,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,98,clocked_empty_1783992488683_r0,11.28591581,1783992477391,1783992488677,1783992488677,0.084190,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,99,shared_scalar_load_only_1783992508363_r0,11.616506292,1783992496740,1783992508357,1783992508357,0.493708,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,100,shared_scalar_load_only_1783992527938_r0,11.483204431,1783992518714,1783992527931,1783992530197,-2266.204431,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,101,clocked_empty_1783992549747_r0,11.419055649,1783992538323,1783992549742,1783992549742,-0.055649,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,102,clocked_empty_1783992568712_r0,10.887061024,1783992557819,1783992568706,1783992568706,-0.061024,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,103,shared_scalar_load_only_1783992588117_r0,11.24684353,1783992579143,1783992588111,1783992590390,-2278.843530,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,104,shared_scalar_load_only_1783992609715_r0,11.100020689,1783992598610,1783992609710,1783992609710,-0.020689,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,105,clocked_empty_1783992628672_r0,10.89546568,1783992617769,1783992628665,1783992628664,0.534320,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,106,clocked_empty_1783992647649_r0,10.885044227,1783992639021,1783992647644,1783992649906,-2262.044227,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,107,shared_scalar_load_only_1783992669254_r0,11.23904002,1783992658007,1783992669246,1783992669246,-0.040020,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,108,shared_scalar_load_only_1783992688545_r0,11.151841765,1783992677388,1783992688540,1783992688540,0.158235,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,109,clocked_empty_1783992707976_r0,11.312399878,1783992698901,1783992707971,1783992710213,-2242.399878,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,110,clocked_empty_1783992729722_r0,11.416853983,1783992718300,1783992729717,1783992729717,0.146017,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,111,shared_scalar_load_only_1783992749466_r0,11.615177952,1783992737845,1783992749461,1783992749460,0.822048,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,112,shared_scalar_load_only_1783992769359_r0,11.851320962,1783992759789,1783992769353,1783992771640,-2287.320962,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,113,clocked_empty_1783992790962_r0,11.239432826,1783992779687,1783992790927,1783992790926,0.567174,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,114,clocked_empty_1783992809964_r0,10.870258731,1783992799086,1783992809956,1783992809956,-0.258731,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,115,shared_scalar_load_only_1783992829314_r0,11.18543962,1783992820370,1783992829309,1783992831555,-2246.439620,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,116,shared_scalar_load_only_1783992851023_r0,11.272643878,1783992839745,1783992851018,1783992851018,0.356122,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,117,clocked_empty_1783992869833_r0,10.732430151,1783992859095,1783992869828,1783992869827,0.569849,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,118,clocked_empty_1783992888815_r0,10.850722161,1783992880171,1783992888772,1783992891022,-2249.722161,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,119,shared_scalar_load_only_1783992910567_r0,11.30133125,1783992899259,1783992910560,1783992910560,-0.331250,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,120,shared_scalar_load_only_1783992929932_r0,11.142275439,1783992918782,1783992929925,1783992929924,0.724561,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,121,clocked_empty_1783992949135_r0,11.204860294,1783992940246,1783992949130,1783992951451,-2320.860294,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,2,global_addr_only_1783992971094_r0,11.527561433,1783992959561,1783992971088,1783992971089,-0.561433,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,3,global_l1_load_only_1783992990403_r0,11.218989291,1783992979178,1783992990398,1783992990397,1.010709,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,4,global_l1_load_only_1783993009794_r0,11.187755849,1783993000803,1783993009789,1783993011991,-2201.755849,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,5,global_addr_only_1783993031396_r0,11.234046579,1783993020156,1783993031390,1783993031390,-0.046579,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,6,global_addr_only_1783993050475_r0,10.996410751,1783993039435,1783993050432,1783993050431,0.589249,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,7,global_l1_load_only_1783993069540_r0,10.98821015,1783993060838,1783993069534,1783993071826,-2292.210150,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,8,global_l1_load_only_1783993091238_r0,11.336926136,1783993079896,1783993091232,1783993091233,-0.926136,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,9,global_addr_only_1783993110208_r0,10.792173861,1783993099411,1783993110203,1783993110203,-0.173861,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,10,global_addr_only_1783993129136_r0,10.610459035,1783993120781,1783993129132,1783993131391,-2259.459035,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,11,global_l1_load_only_1783993150787_r0,11.300598967,1783993139481,1783993150782,1783993150782,0.401033,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,12,global_l1_load_only_1783993170254_r0,11.285661372,1783993158963,1783993170249,1783993170249,0.338628,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,13,global_addr_only_1783993189144_r0,10.692588264,1783993180725,1783993189138,1783993191418,-2279.588264,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,14,global_addr_only_1783993210909_r0,11.378258442,1783993199525,1783993210904,1783993210903,0.741558,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,15,global_l1_load_only_1783993230634_r0,11.534736087,1783993219094,1783993230628,1783993230629,-0.736087,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,16,global_l1_load_only_1783993250279_r0,11.498382319,1783993241039,1783993250270,1783993252537,-2267.382319,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,17,global_addr_only_1783993272155_r0,11.457584469,1783993260691,1783993272149,1783993272149,0.415531,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,18,global_addr_only_1783993291704_r0,11.409305843,1783993280290,1783993291699,1783993291699,-0.305843,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,19,global_l1_load_only_1783993311265_r0,11.430978099,1783993302088,1783993311260,1783993313519,-2258.978099,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,20,global_addr_only_1783993332478_r0,10.835401286,1783993321637,1783993332472,1783993332472,-0.401286,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,21,global_l1_load_only_1783993351778_r0,11.172435823,1783993340598,1783993351771,1783993351770,0.564177,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,22,global_l1_load_only_1783993371258_r0,11.21602413,1783993362303,1783993371246,1783993373519,-2273.024130,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,23,global_addr_only_1783993392382_r0,10.707645795,1783993381668,1783993392376,1783993392376,0.354205,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,24,global_addr_only_1783993411310_r0,10.764260718,1783993400537,1783993411302,1783993411301,0.739282,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,25,global_l1_load_only_1783993430739_r0,11.335520402,1783993421681,1783993430733,1783993433017,-2283.520402,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,26,global_l1_load_only_1783993452485_r0,11.343447833,1783993441133,1783993452477,1783993452476,0.552167,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,27,global_addr_only_1783993471727_r0,11.170871604,1783993460551,1783993471722,1783993471722,0.128396,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,28,global_addr_only_1783993490967_r0,11.167804651,1783993482066,1783993490961,1783993493234,-2272.804651,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,29,global_l1_load_only_1783993512576_r0,11.217777322,1783993501352,1783993512570,1783993512570,0.222678,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,30,global_l1_load_only_1783993532209_r0,11.522908496,1783993520680,1783993532203,1783993532203,0.091504,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,31,global_addr_only_1783993551805_r0,11.47804345,1783993542593,1783993551800,1783993554071,-2271.043450,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,32,global_addr_only_1783993573696_r0,11.424649386,1783993562265,1783993573690,1783993573690,0.350614,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,33,global_l1_load_only_1783993593189_r0,11.398322203,1783993581785,1783993593183,1783993593183,-0.322203,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,34,global_l1_load_only_1783993612744_r0,11.416058595,1783993603617,1783993612735,1783993615033,-2298.058595,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,35,global_addr_only_1783993634710_r0,11.541985698,1783993623163,1783993634705,1783993634705,0.014302,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,36,global_l1_load_only_1783993654196_r0,11.27631986,1783993642914,1783993654191,1783993654190,0.680140,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv,37,global_addr_only_1783993673083_r0,10.775391859,1783993664558,1783993673073,1783993675333,-2260.391859,false
