profile_name,gpu_id,n_gpu_active,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,component,pair,pairing,pair_energy_basis,ncu_control_acceptance_required,ncu_control_acceptance_exact,numerator_mode,control_mode,numerator_run_id,control_run_id,run_order_distance,pair_start_distance_ms,pair_completion_distance_ms,pair_transition_gap_ms,pair_transition_gap_limit_ms,pair_timing_source,pair_execution_order,numerator_measurement_start_epoch_ms,numerator_measurement_end_epoch_ms,control_measurement_start_epoch_ms,control_measurement_end_epoch_ms,numerator_elapsed_s,control_elapsed_s,elapsed_ratio,numerator_ITER,control_ITER,iter_ratio,numerator_net_E_J,control_net_E_J,control_power_W,control_energy_scaled_J,delta_E_J,delta_signal_fraction,denominator_column,denominator,denominator_scale,denominator_source,ncu_denominator_bytes_representative,numerator_energy_source,control_energy_source,numerator_energy_integration_method,control_energy_integration_method,numerator_measurement_scope,control_measurement_scope,numerator_nvml_total_energy_supported,control_nvml_total_energy_supported,numerator_power_semantics,control_power_semantics,numerator_power_sample_period_ms,control_power_sample_period_ms,numerator_power_state_status,control_power_state_status,numerator_power_state_reasons,control_power_state_reasons,coefficient,coefficient_unit,coefficient_pJ_per_bit,valid_component_estimate,diagnostic,source_file
rtx3090,0,1,8192,8,82,1,16,1,dram_cg_stream_path,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1783996240362_r0,global_addr_only_1783996218715_r0,21647,21647.0,21647.0,10341.0,30000.0,exact_epoch_interval,control_then_treatment,1783996229052.0,1783996240356.0,1783996214218.0,1783996218711.0,11.303661189,4.492526626,2.516103326707362,821941,821941,1.0,2814.08009525,949.708275616,211.39736159150814,949.708275616,1864.3718196339998,0.6625155491419554,expected_dram_bytes,8844660518700.0,1.0011905577124618,ncu_actual_exact,1076070000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,210.7906590300684,pJ/byte,26.34883237875855,True,,results/raw/rtx3090_component_finalplan_20260714_rerun1_dram.csv
rtx3090,0,1,8192,8,82,1,16,1,dram_cg_stream_path,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1783996595995_r0,global_addr_only_1783996608367_r0,12372,12372.0,12372.0,8038.0,30000.0,exact_epoch_interval,treatment_then_control,1783996584793.0,1783996595990.0,1783996604028.0,1783996608361.0,11.196945372,4.332500928,2.584406918331305,821941,821941,1.0,2814.20179475,974.873436952,225.01401688147544,974.873436952,1839.3283577979998,0.6535879414295509,expected_dram_bytes,8844660518700.0,1.0011905577124618,ncu_actual_exact,1076070000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,207.95918101199737,pJ/byte,25.99489762649967,True,,results/raw/rtx3090_component_finalplan_20260714_rerun1_dram.csv
rtx3090,0,1,8192,8,82,1,16,1,dram_cg_stream_path,dram_cg_load_only_minus_global_addr_only,nearest-control,matched_iters_net_energy,True,True,dram_cg_load_only,global_addr_only,dram_cg_load_only_1783996778146_r0,global_addr_only_1783996756526_r0,21620,21620.0,21620.0,8169.0,30000.0,exact_epoch_interval,control_then_treatment,1783996766945.0,1783996778141.0,1783996754354.0,1783996758776.0,11.195716569,4.421506193,2.5321046901901285,821941,821941,1.0,2725.331634,942.120810059,213.0768948261428,942.120810059,1783.2108239410002,0.6543096633431585,expected_dram_bytes,8844660518700.0,1.0011905577124618,ncu_actual_exact,1076070000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,201.61438872309583,pJ/byte,25.20179859038698,True,,results/raw/rtx3090_component_finalplan_20260714_rerun1_dram.csv
rtx3090,0,1,8,8,82,1,4,1,global_l1_hit_path,global_l1_load_only_minus_global_addr_only,nearest-control,duration_scaled_control_power,True,True,global_l1_load_only,global_addr_only,global_l1_load_only_1783992990403_r0,global_addr_only_1783992971094_r0,19309,19309.0,19309.0,8089.0,30000.0,exact_epoch_interval,control_then_treatment,1783992979178.0,1783992990397.0,1783992959561.0,1783992971089.0,11.218989291,11.527561433,1.0275044510691833,14032576,15666189,0.8957236504678961,2445.32301661,2645.61255507,229.50322758605245,2574.794252537858,-129.47123592785783,-0.05028410941971146,expected_l1_bytes,37705251060480.0,1.0000014886623476,ncu_actual_exact,268698000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,-3.4337720154729454,pJ/byte,-0.4292215019341182,False,negative_coefficient,results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv
rtx3090,0,1,8,8,82,1,4,1,global_l1_hit_path,global_l1_load_only_minus_global_addr_only,nearest-control,duration_scaled_control_power,True,True,global_l1_load_only,global_addr_only,global_l1_load_only_1783993654196_r0,global_addr_only_1783993673083_r0,18887,18887.0,18887.0,10368.0,30000.0,exact_epoch_interval,treatment_then_control,1783993642914.0,1783993654190.0,1783993664558.0,1783993675333.0,11.27631986,10.775391859,1.0464881470256329,13931187,14969444,0.9306415789390708,2542.64192182,2446.99413591,227.09096503680104,2560.750359071045,-18.10843725104496,-0.007071535570384182,expected_l1_bytes,37432820845260.0,1.0000014886623476,ncu_actual_exact,268698000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,-0.4837582859678601,pJ/byte,-0.06046978574598251,False,negative_coefficient,results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv
rtx3090,0,1,8,8,82,1,4,1,global_l1_hit_path,global_l1_load_only_minus_global_addr_only,nearest-control,duration_scaled_control_power,True,True,global_l1_load_only,global_addr_only,global_l1_load_only_1783993995725_r0,global_addr_only_1783993974105_r0,21620,21620.0,21620.0,8078.0,30000.0,exact_epoch_interval,control_then_treatment,1783993984459.0,1783993995720.0,1783993965643.0,1783993976381.0,11.260689114,10.738286574,1.0486485936466683,13970163,14918773,0.9364150121461061,2483.88769314,2438.44027109,227.07908326772133,2557.066960969929,-73.1792678299289,-0.028618440168720123,expected_l1_bytes,37537548577740.0,1.0000014886623476,ncu_actual_exact,268698000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,-1.9494951216213587,pJ/byte,-0.24368689020266984,False,negative_coefficient,results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv
rtx3090,0,1,8,8,82,1,4,1,global_l1_hit_path,global_l1_load_only_minus_global_addr_only,nearest-control,duration_scaled_control_power,True,True,global_l1_load_only,global_addr_only,global_l1_load_only_1783994298849_r0,global_addr_only_1783994317913_r0,19064,19064.0,19064.0,8055.0,30000.0,exact_epoch_interval,treatment_then_control,1783994287515.0,1783994298844.0,1783994306899.0,1783994317872.0,11.329207668,10.973279653,1.0324358830044664,13985639,14895236,0.9389336966530776,2551.6097928,2521.42517208,229.77863062030536,2603.209823966103,-51.600031166103236,-0.019821695005548323,expected_l1_bytes,37579132280220.0,1.0000014886623476,ncu_actual_exact,268698000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,-1.373103316525039,pJ/byte,-0.17163791456562988,False,negative_coefficient,results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv
rtx3090,0,1,8,8,82,1,4,1,global_l1_hit_path,global_l1_load_only_minus_global_addr_only,nearest-control,duration_scaled_control_power,True,True,global_l1_load_only,global_addr_only,global_l1_load_only_1783994640038_r0,global_addr_only_1783994620582_r0,19456,19456.0,19456.0,10374.0,30000.0,exact_epoch_interval,control_then_treatment,1783994630922.0,1783994642286.0,1783994609087.0,1783994620548.0,11.36433228,11.46069811,1.008479673739353,14073635,15572335,0.9037588133057759,2536.68337117,2534.38767591,221.1372860173873,2513.077597798987,23.60577337101313,0.009305762650277234,expected_l1_bytes,37815575772300.0,1.0000014886623476,ncu_actual_exact,268698000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,0.624234138682728,pJ/byte,0.078029267335341,True,,results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv
rtx3090,0,1,8,8,82,1,8,1,global_l1_hit_path,global_l1_load_only_minus_global_addr_only,nearest-control,duration_scaled_control_power,True,True,global_l1_load_only,global_addr_only,global_l1_load_only_1783993009794_r0,global_addr_only_1783993031396_r0,21602,21602.0,21602.0,8165.0,30000.0,exact_epoch_interval,treatment_then_control,1783993000803.0,1783993011991.0,1783993020156.0,1783993031390.0,11.187755849,11.234046579,1.0041376242585895,7270379,8044668,0.9037512797296297,2484.13559431,2551.07786696,227.0845014768565,2540.5659596149503,-56.4303653049501,-0.02221173006407703,expected_l1_bytes,39070653227050.0,0.9999996278344131,ncu_actual_exact,537395000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,-1.4443158904208275,pJ/byte,-0.18053948630260344,False,negative_coefficient,results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv
rtx3090,0,1,8,8,82,1,8,1,global_l1_hit_path,global_l1_load_only_minus_global_addr_only,nearest-control,duration_scaled_control_power,True,True,global_l1_load_only,global_addr_only,global_l1_load_only_1783993351778_r0,global_addr_only_1783993332478_r0,19300,19300.0,19300.0,8126.0,30000.0,exact_epoch_interval,control_then_treatment,1783993340598.0,1783993351770.0,1783993321637.0,1783993332472.0,11.172435823,10.835401286,1.0311049427800585,7289459,7770886,0.9380473474967976,2573.45662635,2510.97890727,231.73843229178215,2589.082762502567,-15.626136152567142,-0.006035394611125973,expected_l1_bytes,39173188193050.0,0.9999996278344131,ncu_actual_exact,537395000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,-0.3988987589051914,pJ/byte,-0.04986234486314892,False,negative_coefficient,results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv
rtx3090,0,1,8,8,82,1,8,1,global_l1_hit_path,global_l1_load_only_minus_global_addr_only,nearest-control,duration_scaled_control_power,True,True,global_l1_load_only,global_addr_only,global_l1_load_only_1783994014952_r0,global_addr_only_1783994034375_r0,19423,19423.0,19423.0,10391.0,30000.0,exact_epoch_interval,treatment_then_control,1783994003822.0,1783994014947.0,1783994025338.0,1783994036609.0,11.124910115,11.270789802,1.0131128868001644,7279271,8099053,0.8987805117462498,2583.4061578,2606.77925161,231.28629824570302,2573.0392788145286,10.36687898547143,0.004012872290394999,expected_l1_bytes,39118438390450.0,0.9999996278344131,ncu_actual_exact,537395000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,0.26501259794670895,pJ/byte,0.03312657474333862,False,delta_fraction<0.005,results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv
rtx3090,0,1,8,8,82,1,8,1,global_l1_hit_path,global_l1_load_only_minus_global_addr_only,nearest-control,duration_scaled_control_power,True,True,global_l1_load_only,global_addr_only,global_l1_load_only_1783994358418_r0,global_addr_only_1783994336861_r0,21557,21557.0,21557.0,8136.0,30000.0,exact_epoch_interval,control_then_treatment,1783994347229.0,1783994358409.0,1783994328290.0,1783994339093.0,11.180164802,10.803280197,1.0348861270028578,7245924,7762089,0.9335017931384193,2542.0206282,2485.51972182,230.07083742123183,2572.2298785035205,-30.209250303520548,-0.011744382007216158,expected_l1_bytes,38939233279800.0,0.9999996278344131,ncu_actual_exact,537395000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,-0.775804959652141,pJ/byte,-0.09697561995651763,False,negative_coefficient,results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv
rtx3090,0,1,8,8,82,1,8,1,global_l1_hit_path,global_l1_load_only_minus_global_addr_only,nearest-control,duration_scaled_control_power,True,True,global_l1_load_only,global_addr_only,global_l1_load_only_1783994661695_r0,global_addr_only_1783994680452_r0,18757,18757.0,18757.0,8052.0,30000.0,exact_epoch_interval,treatment_then_control,1783994650421.0,1783994661690.0,1783994669742.0,1783994680444.0,11.269432526,10.702006092,1.0530205672770234,7307111,7703621,0.9485293993564844,2557.79104067,2452.66330602,229.17790224894597,2582.70490584472,-24.913865174720286,-0.009646423452535998,expected_l1_bytes,39268049158450.0,0.9999996278344131,ncu_actual_exact,537395000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,-0.6344564017985886,pJ/byte,-0.07930705022482358,False,negative_coefficient,results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv
rtx3090,0,1,8,8,82,1,16,1,global_l1_hit_path,global_l1_load_only_minus_global_addr_only,nearest-control,duration_scaled_control_power,True,True,global_l1_load_only,global_addr_only,global_l1_load_only_1783993069540_r0,global_addr_only_1783993050475_r0,19065,19065.0,19065.0,10407.0,30000.0,exact_epoch_interval,control_then_treatment,1783993060838.0,1783993071826.0,1783993039435.0,1783993050431.0,10.98821015,10.996410751,1.0007463090792816,3652457,3953672,0.9238138621514379,2480.81742093,2436.28673861,221.5529042863779,2434.469871641556,46.34754928844404,0.01868237013228867,expected_l1_bytes,39256242590300.0,0.9999996278344131,ncu_actual_exact,1074790000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,1.1806415038788318,pJ/byte,0.14758018798485398,True,,results/raw/rtx3090_component_finalplan_20260714_rerun1_l1.csv
